date,maturity_bucket,inflows,outflows,funding_gap,gap_status
2025-10-16,1+ Years,8928803255.23,6054621121.9,2874182133.33,Positive
2025-10-17,0-30 Days,2542105951.03,1712358738.94,829747212.1,Positive
2025-10-17,31-90 Days,9142522753.03,6129121178.2,3013401574.83,Positive
2025-10-17,91-180 Days,7408602139.93,4990227107.56,2418375032.37,Positive
2025-10-17,180-365 Days,17453291167.73,11740687641.16,5712603526.57,Positive
2025-10-17,1+ Years,8887158496.12,5997389709.34,2889768786.78,Positive
2025-10-18,0-30 Days,2560046768.3,1727278105.7,832768662.59,Positive
2025-10-18,31-90 Days,9177246915.47,6157997371.94,3019249543.53,Positive
2025-10-18,91-180 Days,7460688383.59,5033541398.16,2427146985.43,Positive
2025-10-18,180-365 Days,17560357335.26,11829722571.84,5730634763.42,Positive
2025-10-18,1+ Years,8961092025.31,6058871938.5,2902220086.82,Positive
2025-10-19,0-30 Days,2548828454.43,1725000333.41,823828121.02,Positive
2025-10-19,31-90 Days,9155534049.92,6153588780.4,3001945269.51,Positive
2025-10-19,91-180 Days,7428119085.26,5026928510.86,2401190574.4,Positive
2025-10-19,180-365 Days,17493409333.13,11816129414.61,5677279918.52,Positive
2025-10-19,1+ Years,8914861715.73,6049485312.35,2865376403.38,Positive
2025-10-20,0-30 Days,2564330820.21,1711717678.55,852613141.66,Positive
2025-10-20,31-90 Days,9185538628.85,6127880416.15,3057658212.69,Positive
2025-10-20,91-180 Days,7473125953.65,4988365964.48,2484759989.17,Positive
2025-10-20,180-365 Days,17585923451.5,11736861958.17,5849061493.33,Positive
2025-10-20,1+ Years,8978746465.04,5994747920.14,2983998544.9,Positive
2025-10-21,0-30 Days,2567360944.53,1708058998.87,859301945.65,Positive
2025-10-21,31-90 Days,9191403385.6,6120799100.66,3070604284.94,Positive
2025-10-21,91-180 Days,7481923088.78,4977743991.24,2504179097.54,Positive
2025-10-21,180-365 Days,17604006451.48,11715027902.06,5888978549.41,Positive
2025-10-21,1+ Years,8991233509.62,5979670619.23,3011562890.39,Positive
2025-10-22,0-30 Days,2568718414.06,1728947506.58,839770907.48,Positive
2025-10-22,31-90 Days,9194030745.99,6161228470.41,3032802275.58,Positive
2025-10-22,91-180 Days,7485864129.36,5038388045.87,2447476083.49,Positive
2025-10-22,180-365 Days,17612107479.35,11839685125.47,5772422353.88,Positive
2025-10-22,1+ Years,8996827597.78,6065751485.66,2931076112.12,Positive
2025-10-23,0-30 Days,2542735211.93,1702188667.28,840546544.66,Positive
2025-10-23,31-90 Days,9143740677.35,6109437168.53,3034303508.82,Positive
2025-10-23,91-180 Days,7410429026.4,4960701093.05,2449727933.35,Positive
2025-10-23,180-365 Days,17457046434.37,11679995278.0,5777051156.37,Positive
2025-10-23,1+ Years,8889751659.97,5955479172.08,2934272487.89,Positive
2025-10-24,0-30 Days,2553865854.44,1721719819.68,832146034.76,Positive
2025-10-24,31-90 Days,9165283856.4,6147239398.99,3018044457.41,Positive
2025-10-24,91-180 Days,7442743794.98,5017404438.74,2425339356.24,Positive
2025-10-24,180-365 Days,17523471236.46,11796552155.26,5726919081.2,Positive
2025-10-24,1+ Years,8935620678.71,6035966421.1,2899654257.61,Positive
2025-10-25,0-30 Days,2549272616.49,1715754318.13,833518298.36,Positive
2025-10-25,31-90 Days,9156393718.42,6135693266.95,3020700451.47,Positive
2025-10-25,91-180 Days,7429408588.02,5000085240.68,2429323347.34,Positive
2025-10-25,180-365 Days,17496059977.7,11760951581.47,5735108396.23,Positive
2025-10-25,1+ Years,8916692093.26,6011382781.63,2905309311.64,Positive
2025-10-26,0-30 Days,2554126200.99,1711168463.39,842957737.6,Positive
2025-10-26,31-90 Days,9165787752.94,6126817419.07,3038970333.86,Positive
2025-10-26,91-180 Days,7443499639.79,4986771468.87,2456728170.92,Positive
2025-10-26,180-365 Days,17525024917.44,11733584383.85,5791440533.59,Positive
2025-10-26,1+ Years,8936693558.41,5992484622.19,2944208936.22,Positive
2025-10-27,0-30 Days,2553802942.58,1720602696.95,833200245.63,Positive
2025-10-27,31-90 Days,9165162091.51,6145077225.97,3020084865.54,Positive
2025-10-27,91-180 Days,7442561147.65,5014161179.2,2428399968.44,Positive
2025-10-27,180-365 Days,17523095794.7,11789885455.1,5733210339.61,Positive
2025-10-27,1+ Years,8935361420.96,6031362794.37,2903998626.59,Positive
2025-10-28,0-30 Days,2566166495.34,1716779225.85,849387269.48,Positive
2025-10-28,31-90 Days,9189091548.45,6137676959.33,3051414589.12,Positive
2025-10-28,91-180 Days,7478455333.06,5003060779.25,2475394553.81,Positive
2025-10-28,180-365 Days,17596878286.95,11767067966.3,5829810320.65,Positive
2025-10-28,1+ Years,8986311223.03,6015606393.32,2970704829.72,Positive
2025-10-29,0-30 Days,2545310944.82,1719174689.98,826136254.84,Positive
2025-10-29,31-90 Days,9148725966.81,6142313341.5,3006412625.3,Positive
2025-10-29,91-180 Days,7417906960.59,5010015352.51,2407891608.08,Positive
2025-10-29,180-365 Days,17472417743.54,11781363478.0,5691054265.54,Positive
2025-10-29,1+ Years,8900366172.11,6025478023.7,2874888148.42,Positive
2025-10-30,0-30 Days,2580053298.03,1710016880.67,870036417.37,Positive
2025-10-30,31-90 Days,9215969231.09,6124588549.29,3091380681.81,Positive
2025-10-30,91-180 Days,7518771857.03,4983428164.19,2535343692.84,Positive
2025-10-30,180-365 Days,17679751141.76,11726712035.34,5953039106.42,Positive
2025-10-30,1+ Years,9043538288.99,5987738986.94,3055799302.05,Positive
2025-10-31,0-30 Days,2567108389.09,1724069059.53,843039329.56,Positive
2025-10-31,31-90 Days,9190914568.63,6151786314.83,3039128253.8,Positive
2025-10-31,91-180 Days,7481189863.33,5024224812.5,2456965050.83,Positive
2025-10-31,180-365 Days,17602499265.83,11810571812.43,5791927453.4,Positive
2025-10-31,1+ Years,8990192736.83,6045647562.74,2944545174.09,Positive
2025-11-01,0-30 Days,2560421609.22,1716932247.83,843489361.4,Positive
2025-11-01,31-90 Days,9177972414.04,6137973130.89,3039999283.16,Positive
2025-11-01,91-180 Days,7461776631.45,5003505036.59,2458271594.86,Positive
2025-11-01,180-365 Days,17562594289.19,11767981161.94,5794613127.25,Positive
2025-11-01,1+ Years,8962636732.69,6016236991.93,2946399740.76,Positive
2025-11-02,0-30 Days,2546732897.58,1725463583.02,821269314.56,Positive
2025-11-02,31-90 Days,9151478133.43,6154485392.55,2996992740.89,Positive
2025-11-02,91-180 Days,7422035210.53,5028273429.08,2393761781.46,Positive
2025-11-02,180-365 Days,17480903590.64,11818893968.72,5662009621.92,Positive
2025-11-02,1+ Years,8906225993.55,6051394349.05,2854831644.51,Positive
2025-11-03,0-30 Days,2554884038.37,1733220970.75,821663067.62,Positive
2025-11-03,31-90 Days,9167254534.97,6169499691.39,2997754843.58,Positive
2025-11-03,91-180 Days,7445699812.84,5050794877.34,2394904935.5,Positive
2025-11-03,180-365 Days,17529547495.39,11865188056.82,5664359438.56,Positive
2025-11-03,1+ Years,8939816581.83,6083362293.67,2856454288.17,Positive
2025-11-04,0-30 Days,2560521647.58,1713880494.54,846641153.04,Positive
2025-11-04,31-90 Days,9178166036.67,6132066511.63,3046099525.04,Positive
2025-11-04,91-180 Days,7462067065.38,4994645107.7,2467421957.68,Positive
2025-11-04,180-365 Days,17563191292.28,11749769085.9,5813422206.38,Positive
2025-11-04,1+ Years,8963048987.52,6003660815.09,2959388172.43,Positive
2025-11-05,0-30 Days,2559360832.98,1712930292.37,846430540.61,Positive
2025-11-05,31-90 Days,9175919298.74,6130227410.65,3045691888.09,Positive
2025-11-05,91-180 Days,7458696958.49,4991886456.24,2466810502.26,Positive
2025-11-05,180-365 Days,17556263850.34,11744098524.55,5812165325.78,Positive
2025-11-05,1+ Years,8958265308.02,5999745062.6,2958520245.42,Positive
2025-11-06,0-30 Days,2537651139.87,1719809998.15,817841141.72,Positive
2025-11-06,31-90 Days,9133900537.87,6143542970.23,2990357567.64,Positive
2025-11-06,91-180 Days,7395668817.19,5011859795.6,2383809021.59,Positive
2025-11-06,180-365 Days,17426706004.33,11785154833.24,5641551171.09,Positive
2025-11-06,1+ Years,8868800363.01,6028096108.19,2840704254.82,Positive
2025-11-07,0-30 Days,2565104876.58,1727561611.66,837543264.93,Positive
2025-11-07,31-90 Days,9187036802.48,6158546093.14,3028490709.34,Positive
2025-11-07,91-180 Days,7475373214.1,5034364479.96,2441008734.14,Positive
2025-11-07,180-365 Days,17590542820.2,11831414462.22,5759128357.99,Positive
2025-11-07,1+ Years,8981936326.4,6060040257.39,2921896069.01,Positive
2025-11-08,0-30 Days,2546071663.0,1713207781.81,832863881.18,Positive
2025-11-08,31-90 Days,9150198324.57,6130764486.99,3019433837.58,Positive
2025-11-08,91-180 Days,7420115497.23,4992692070.73,2427423426.5,Positive
2025-11-08,180-365 Days,17476957513.3,11745754509.91,5731203003.4,Positive
2025-11-08,1+ Years,8903501067.18,6000888587.62,2902612479.56,Positive
2025-11-09,0-30 Days,2550907511.42,1723937226.03,826970285.39,Positive
2025-11-09,31-90 Days,9159558031.2,6151531153.22,3008026877.98,Positive
2025-11-09,91-180 Days,7434155057.18,5023842070.09,2410312987.1,Positive
2025-11-09,180-365 Days,17505816608.75,11809785064.13,5696031544.62,Positive
2025-11-09,1+ Years,8923429442.55,6045104281.15,2878325161.4,Positive
2025-11-10,0-30 Days,2548666444.23,1743059693.6,805606750.63,Positive
2025-11-10,31-90 Days,9155220481.79,6188542380.77,2966678101.02,Positive
2025-11-10,91-180 Days,7427648733.07,5079358911.41,2348289821.66,Positive
2025-11-10,180-365 Days,17492442498.08,11923903015.74,5568539482.34,Positive
2025-11-10,1+ Years,8914194076.94,6123907353.14,2790286723.8,Positive
2025-11-11,0-30 Days,2554940761.74,1693475852.98,861464908.76,Positive
2025-11-11,31-90 Days,9167364322.14,6092573656.98,3074790665.16,Positive
2025-11-11,91-180 Days,7445864493.59,4935405825.73,2510458667.86,Positive
2025-11-11,180-365 Days,17529886005.82,11627999450.73,5901886555.08,Positive
2025-11-11,1+ Years,8940050337.01,5919573945.41,3020476391.6,Positive
2025-11-12,0-30 Days,2548466768.67,1718675045.06,829791723.61,Positive
2025-11-12,31-90 Days,9154834012.97,6141346286.82,3013487726.15,Positive
2025-11-12,91-180 Days,7427069029.84,5008564770.49,2418504259.35,Positive
2025-11-12,180-365 Days,17491250885.88,11778381726.07,5712869159.81,Positive
2025-11-12,1+ Years,8913371220.4,6023419003.1,2889952217.3,Positive
2025-11-13,0-30 Days,2543545019.97,1712109141.24,831435878.73,Positive
2025-11-13,31-90 Days,9145308047.75,6128638085.89,3016669961.86,Positive
2025-11-13,91-180 Days,7412780082.01,4989502469.09,2423277612.92,Positive
2025-11-13,180-365 Days,17461879159.79,11739198106.52,5722681053.26,Positive
2025-11-13,1+ Years,8893088852.79,5996361125.28,2896727727.51,Positive
2025-11-14,0-30 Days,2550574520.0,1722196810.18,828377709.83,Positive
2025-11-14,31-90 Days,9158913531.68,6148162606.4,3010750925.28,Positive
2025-11-14,91-180 Days,7433188307.9,5018789249.86,2414399058.04,Positive
2025-11-14,180-365 Days,17503829401.9,11799398711.45,5704430690.45,Positive
2025-11-14,1+ Years,8922057195.65,6037932083.55,2884125112.11,Positive
2025-11-15,0-30 Days,2529909366.23,1733633697.79,796275668.44,Positive
2025-11-15,31-90 Days,9118916459.86,6170298517.92,2948617941.94,Positive
2025-11-15,91-180 Days,7373192700.17,5051993117.13,2321199583.04,Positive
2025-11-15,180-365 Days,17380505097.11,11867651105.28,5512853991.83,Positive
2025-11-15,1+ Years,8836896763.56,6085063128.48,2751833635.09,Positive
2025-11-16,0-30 Days,2558874965.05,1715133508.18,843741456.87,Positive
2025-11-16,31-90 Days,9174978909.19,6134491699.31,3040487209.88,Positive
2025-11-16,91-180 Days,7457286374.16,4998282889.22,2459003484.95,Positive
2025-11-16,180-365 Days,17553364315.88,11757246747.9,5796117567.98,Positive
2025-11-16,1+ Years,8956263061.93,6008824443.86,2947438618.07,Positive
2025-11-17,0-30 Days,2535904910.91,1728197565.02,807707345.89,Positive
2025-11-17,31-90 Days,9130520739.88,6159776970.61,2970743769.27,Positive
2025-11-17,91-180 Days,7390599120.2,5036210796.17,2354388324.03,Positive
2025-11-17,180-365 Days,17416284960.52,11835209667.75,5581075292.77,Positive
2025-11-17,1+ Years,8861604209.78,6062661000.67,2798943209.11,Positive
2025-11-18,0-30 Days,2548393543.87,1725744785.11,822648758.76,Positive
2025-11-18,31-90 Days,9154692287.55,6155029654.67,2999662632.88,Positive
2025-11-18,91-180 Days,7426856441.7,5029089822.25,2397766619.45,Positive
2025-11-18,180-365 Days,17490813899.16,11820572110.26,5670241788.9,Positive
2025-11-18,1+ Years,8913069463.36,6052553173.81,2860516289.55,Positive
2025-11-19,0-30 Days,2560188163.18,1712400415.01,847787748.18,Positive
2025-11-19,31-90 Days,9177520583.0,6129201841.56,3048318741.44,Positive
2025-11-19,91-180 Days,7461098884.88,4990348102.59,2470750782.29,Positive
2025-11-19,180-365 Days,17561201143.46,11740936353.17,5820264790.3,Positive
2025-11-19,1+ Years,8961674709.09,5997561455.06,2964113254.03,Positive
2025-11-20,0-30 Days,2548671675.88,1723612943.51,825058732.37,Positive
2025-11-20,31-90 Days,9155230607.57,6150903509.63,3004327097.94,Positive
2025-11-20,91-180 Days,7427663921.73,5022900604.7,2404763317.03,Positive
2025-11-20,180-365 Days,17492473719.22,11807849829.73,5684623889.49,Positive
2025-11-20,1+ Years,8914215636.4,6043767923.34,2870447713.06,Positive
2025-11-21,0-30 Days,2559843821.75,1735317132.95,824526688.8,Positive
2025-11-21,31-90 Days,9176854115.71,6173556779.52,3003297336.2,Positive
2025-11-21,91-180 Days,7460099183.95,5056880509.53,2403218674.42,Positive
2025-11-21,180-365 Days,17559146202.67,11877697411.88,5681448790.79,Positive
2025-11-21,1+ Years,8960255689.16,6092000510.47,2868255178.69,Positive
2025-11-22,0-30 Days,2537451907.7,1724448828.59,813003079.11,Positive
2025-11-22,31-90 Days,9133514927.22,6152521351.72,2980993575.5,Positive
2025-11-22,91-180 Days,7395090401.21,5025327367.83,2369763033.38,Positive
2025-11-22,180-365 Days,17425517038.15,11812838176.16,5612678861.99,Positive
2025-11-22,1+ Years,8867979333.66,6047212578.77,2820766754.88,Positive
2025-11-23,0-30 Days,2567606040.9,1707326301.91,860279739.0,Positive
2025-11-23,31-90 Days,9191877765.68,6119380977.49,3072496788.19,Positive
2025-11-23,91-180 Days,7482634658.9,4975616806.49,2507017852.41,Positive
2025-11-23,180-365 Days,17605469123.4,11710655355.64,5894813767.76,Positive
2025-11-23,1+ Years,8992243543.88,5976651198.66,3015592345.22,Positive
2025-11-24,0-30 Days,2550413951.44,1713568710.61,836845240.83,Positive
2025-11-24,31-90 Days,9158602753.81,6131463058.85,3027139694.96,Positive
2025-11-24,91-180 Days,7432722141.11,4993739928.54,2438982212.57,Positive
2025-11-24,180-365 Days,17502871170.15,11747908439.83,5754962730.32,Positive
2025-11-24,1+ Years,8921395497.79,6002375963.56,2919019534.23,Positive
2025-11-25,0-30 Days,2544810117.7,1718752912.2,826057205.5,Positive
2025-11-25,31-90 Days,9147756623.99,6141496997.42,3006259626.57,Positive
2025-11-25,91-180 Days,7416452946.37,5008790836.39,2407662109.99,Positive
2025-11-25,180-365 Days,17469428936.54,11778846417.09,5690582519.45,Positive
2025-11-25,1+ Years,8898302279.71,6023739891.09,2874562388.62,Positive
2025-11-26,0-30 Days,2544804943.57,1733624426.45,811180517.12,Positive
2025-11-26,31-90 Days,9147746609.55,6170280573.39,2977466036.16,Positive
2025-11-26,91-180 Days,7416437924.71,5051966200.34,2364471724.37,Positive
2025-11-26,180-365 Days,17469398058.67,11867595776.32,5601802282.34,Positive
2025-11-26,1+ Years,8898280957.29,6085024921.59,2813256035.7,Positive
2025-11-27,0-30 Days,2537667481.75,1717626430.8,820041050.95,Positive
2025-11-27,31-90 Days,9133932167.32,6139316710.84,2994615456.48,Positive
2025-11-27,91-180 Days,7395716261.37,5005520406.52,2390195854.85,Positive
2025-11-27,180-365 Days,17426803528.47,11772123866.79,5654679661.67,Positive
2025-11-27,1+ Years,8868867707.38,6019097697.58,2849770009.8,Positive
2025-11-28,0-30 Days,2533655767.57,1718862899.17,814792868.4,Positive
2025-11-28,31-90 Days,9126167559.22,6141709875.42,2984457683.8,Positive
2025-11-28,91-180 Days,7384069349.21,5009110153.39,2374959195.82,Positive
2025-11-28,180-365 Days,17402862653.49,11779502790.93,5623359862.56,Positive
2025-11-28,1+ Years,8852335562.63,6024193143.84,2828142418.79,Positive
2025-11-29,0-30 Days,2538084569.66,1710898441.59,827186128.07,Positive
2025-11-29,31-90 Days,9134739434.25,6126294796.24,3008444638.01,Positive
2025-11-29,91-180 Days,7396927161.76,4985987534.62,2410939627.14,Positive
2025-11-29,180-365 Days,17429292601.49,11731972963.45,5697319638.04,Positive
2025-11-29,1+ Years,8870586513.21,5991371871.08,2879214642.13,Positive
2025-11-30,0-30 Days,2557536959.82,1719232091.03,838304868.78,Positive
2025-11-30,31-90 Days,9172389221.65,6142424440.32,3029964781.32,Positive
2025-11-30,91-180 Days,7453401842.85,5010182000.74,2443219842.11,Positive
2025-11-30,180-365 Days,17545379445.97,11781706032.7,5763673413.27,Positive
2025-11-30,1+ Years,8950749185.54,6025714571.6,2925034613.94,Positive
2025-12-01,0-30 Days,2558096939.59,1709370159.41,848726780.17,Positive
2025-12-01,31-90 Days,9173473053.46,6123336830.73,3050136222.72,Positive
2025-12-01,91-180 Days,7455027590.57,4981550586.35,2473477004.21,Positive
2025-12-01,180-365 Days,17548721260.71,11722852569.8,5825868690.91,Positive
2025-12-01,1+ Years,8953056844.1,5985073869.52,2967982974.59,Positive
2025-12-02,0-30 Days,2571330386.18,1713583910.6,857746475.58,Positive
2025-12-02,31-90 Days,9199086175.89,6131492478.2,3067593697.69,Positive
2025-12-02,91-180 Days,7493447274.22,4993784057.55,2499663216.67,Positive
2025-12-02,180-365 Days,17627695054.88,11747999149.48,5879695905.4,Positive
2025-12-02,1+ Years,9007591450.62,6002438602.24,3005152848.38,Positive
2025-12-03,0-30 Days,2556482550.03,1709954959.16,846527590.87,Positive
2025-12-03,31-90 Days,9170348428.5,6124468701.22,3045879727.29,Positive
2025-12-03,91-180 Days,7450340653.14,4983248392.08,2467092261.06,Positive
2025-12-03,180-365 Days,17539087000.44,11726342503.79,5812744496.66,Positive
2025-12-03,1+ Years,8946403996.81,5987483810.42,2958920186.39,Positive
2025-12-04,0-30 Days,2550001696.91,1724502542.36,825499154.55,Positive
2025-12-04,31-90 Days,9157804841.83,6152625313.86,3005179527.97,Positive
2025-12-04,91-180 Days,7431525273.13,5025483311.04,2406041962.09,Positive
2025-12-04,180-365 Days,17500410941.53,11813158726.1,5687252215.43,Positive
2025-12-04,1+ Years,8919696610.19,6047433931.5,2872262678.68,Positive
2025-12-05,0-30 Days,2536672779.99,1730457790.08,806214989.91,Positive
2025-12-05,31-90 Days,9132006938.1,6164151599.76,2967855338.34,Positive
2025-12-05,91-180 Days,7392828417.54,5042772739.9,2350055677.64,Positive
2025-12-05,180-365 Days,17420867405.04,11848698107.64,5572169297.41,Positive
2025-12-05,1+ Years,8864768573.5,6071975315.24,2792793258.26,Positive
2025-12-06,0-30 Days,2550088623.48,1727079728.27,823008895.21,Positive
2025-12-06,31-90 Days,9157973086.8,6157613415.63,3000359671.17,Positive
2025-12-06,91-180 Days,7431777640.58,5032965463.69,2398812176.88,Positive
2025-12-06,180-365 Days,17500929696.84,11828538706.55,5672390990.29,Positive
2025-12-06,1+ Years,8920054831.76,6058054431.52,2862000400.24,Positive
2025-12-07,0-30 Days,2552038320.93,1716245125.68,835793195.25,Positive
2025-12-07,31-90 Days,9161746694.77,6136643217.05,3025103477.72,Positive
2025-12-07,91-180 Days,7437438052.54,5001510165.84,2435927886.7,Positive
2025-12-07,180-365 Days,17512564988.1,11763880594.29,5748684393.81,Positive
2025-12-07,1+ Years,8928089472.07,6013405383.73,2914684088.34,Positive
2025-12-08,0-30 Days,2549884872.88,1714801421.43,835083451.46,Positive
2025-12-08,31-90 Days,9157578730.8,6133848950.76,3023729780.04,Positive
2025-12-08,91-180 Days,7431186106.59,4997318766.39,2433867340.19,Positive
2025-12-08,180-365 Days,17499713765.87,11755264939.88,5744448825.99,Positive
2025-12-08,1+ Years,8919215182.12,6007455925.07,2911759257.05,Positive
2025-12-09,0-30 Days,2549176636.58,1713572359.91,835604276.66,Positive
2025-12-09,31-90 Days,9156207950.86,6131470122.03,3024737828.83,Positive
2025-12-09,91-180 Days,7429129936.67,4993750523.29,2435379413.38,Positive
2025-12-09,180-365 Days,17495487194.37,11747930217.95,5747556976.42,Positive
2025-12-09,1+ Years,8916296563.16,6002391002.23,2913905560.93,Positive
2025-12-10,0-30 Days,2574293905.7,1716675868.11,857618037.59,Positive
2025-12-10,31-90 Days,9204822020.13,6137476912.09,3067345108.04,Positive
2025-12-10,91-180 Days,7502051040.58,5002760708.39,2499290332.19,Positive
2025-12-10,180-365 Days,17645380574.62,11766451153.98,5878929420.65,Positive
2025-12-10,1+ Years,9019804018.98,6015180459.4,3004623559.58,Positive
2025-12-11,0-30 Days,2544619192.25,1735964285.17,808654907.09,Positive
2025-12-11,31-90 Days,9147387090.87,6174809332.19,2972577758.68,Positive
2025-12-11,91-180 Days,7415898646.69,5058759338.54,2357139308.15,Positive
2025-12-11,180-365 Days,17468289542.74,11881559449.29,5586730093.45,Positive
2025-12-11,1+ Years,8897515482.1,6094667403.87,2802848078.23,Positive
2025-12-12,0-30 Days,2547724378.32,1708287989.48,839436388.84,Positive
2025-12-12,31-90 Days,9153397128.42,6121242308.27,3032154820.14,Positive
2025-12-12,91-180 Days,7424913703.01,4978408802.67,2446504900.34,Positive
2025-12-12,180-365 Days,17486820491.84,11716394458.88,5770426032.96,Positive
2025-12-12,1+ Years,8910311853.71,5980614282.11,2929697571.59,Positive
2025-12-13,0-30 Days,2553030652.72,1719281331.65,833749321.07,Positive
2025-12-13,31-90 Days,9163667336.93,6142519744.74,3021147592.19,Positive
2025-12-13,91-180 Days,7440319015.78,5010324957.37,2429994058.41,Positive
2025-12-13,180-365 Days,17518486968.1,11781999887.99,5736487080.1,Positive
2025-12-13,1+ Years,8932178839.34,6025917490.6,2906261348.74,Positive
2025-12-14,0-30 Days,2547696442.65,1735998088.12,811698354.53,Positive
2025-12-14,31-90 Days,9153343059.39,6174874757.26,2978468302.13,Positive
2025-12-14,91-180 Days,7424832599.47,5058857476.14,2365975123.32,Positive
2025-12-14,180-365 Days,17486653779.0,11881761176.58,5604892602.42,Positive
2025-12-14,1+ Years,8910196731.73,6094806704.74,2815390026.99,Positive
2025-12-15,0-30 Days,2558223735.05,1715855002.03,842368733.02,Positive
2025-12-15,31-90 Days,9173718464.03,6135888139.03,3037830325.0,Positive
2025-12-15,91-180 Days,7455395706.43,5000377548.81,2455018157.62,Positive
2025-12-15,180-365 Days,17549477943.32,11761552437.06,5787925506.26,Positive
2025-12-15,1+ Years,8953579364.12,6011797696.77,2941781667.35,Positive
2025-12-16,0-30 Days,2549132138.77,1710607935.91,838524202.86,Positive
2025-12-16,31-90 Days,9156121826.07,6125732527.19,3030389298.89,Positive
2025-12-16,91-180 Days,7429000749.5,4985144131.03,2443856618.46,Positive
2025-12-16,180-365 Days,17495221642.95,11730239300.53,5764982342.43,Positive
2025-12-16,1+ Years,8916113189.14,5990174706.55,2925938482.59,Positive
2025-12-17,0-30 Days,2555866015.05,1728905309.85,826960705.2,Positive
2025-12-17,31-90 Days,9169155135.0,6161146799.32,3008008335.67,Positive
2025-12-17,91-180 Days,7448550712.88,5038265539.24,2410285173.64,Positive
2025-12-17,180-365 Days,17535407678.8,11839433306.29,5695974372.51,Positive
2025-12-17,1+ Years,8943863276.05,6065577594.31,2878285681.74,Positive
2025-12-18,0-30 Days,2563563324.35,1726858996.58,836704327.77,Positive
2025-12-18,31-90 Days,9184053153.0,6157186192.99,3026866960.01,Positive
2025-12-18,91-180 Days,7470897739.88,5032324629.74,2438573110.15,Positive
2025-12-18,180-365 Days,17581343234.3,11827221436.75,5754121797.56,Positive
2025-12-18,1+ Years,8975583639.38,6057144803.31,2918438836.07,Positive
2025-12-19,0-30 Days,2537862361.07,1710845589.05,827016772.02,Positive
2025-12-19,31-90 Days,9134309353.1,6126192501.01,3008116852.1,Positive
2025-12-19,91-180 Days,7396282040.04,4985834091.76,2410447948.27,Positive
2025-12-19,180-365 Days,17427966517.95,11731657553.14,5696308964.81,Positive
2025-12-19,1+ Years,8869670798.77,5991154067.47,2878516731.29,Positive
2025-12-20,0-30 Days,2539501438.61,1721624002.4,817877436.21,Positive
2025-12-20,31-90 Days,9137481761.24,6147053946.19,2990427815.05,Positive
2025-12-20,91-180 Days,7401040652.24,5017126259.54,2383914392.71,Positive
2025-12-20,180-365 Days,17437748109.71,11795980342.45,5641767767.27,Positive
2025-12-20,1+ Years,8876425384.43,6035571561.17,2840853823.26,Positive
2025-12-21,0-30 Days,2553757022.08,1722725857.88,831031164.2,Positive
2025-12-21,31-90 Days,9165073213.12,6149186569.71,3015886643.41,Positive
2025-12-21,91-180 Days,7442427830.06,5020325194.81,2422102635.24,Positive
2025-12-21,180-365 Days,17522821753.0,11802555931.63,5720265821.37,Positive
2025-12-21,1+ Years,8935172184.05,6040112272.08,2895059911.97,Positive
2025-12-22,0-30 Days,2573529164.32,1722756415.41,850772748.91,Positive
2025-12-22,31-90 Days,9203341875.53,6149245713.31,3054096162.22,Positive
2025-12-22,91-180 Days,7499830823.68,5020413910.22,2479416913.46,Positive
2025-12-22,180-365 Days,17640816795.43,11802738291.07,5838078504.36,Positive
2025-12-22,1+ Years,9016652544.43,6040238198.67,2976414345.77,Positive
2025-12-23,0-30 Days,2554052031.2,1723818779.32,830233251.89,Positive
2025-12-23,31-90 Days,9165644198.52,6151301901.51,3014342297.01,Positive
2025-12-23,91-180 Days,7443284308.17,5023498192.53,2419786115.64,Positive
2025-12-23,180-365 Days,17524582291.33,11809078204.7,5715504086.63,Positive
2025-12-23,1+ Years,8936387907.14,6044616166.05,2891771741.09,Positive
2025-12-24,0-30 Days,2549292670.25,1731258342.73,818034327.52,Positive
2025-12-24,31-90 Days,9156432532.15,6165701056.5,2990731475.66,Positive
2025-12-24,91-180 Days,7429466808.61,5045096925.0,2384369883.61,Positive
2025-12-24,180-365 Days,17496179653.36,11853475599.24,5642704054.12,Positive
2025-12-24,1+ Years,8916774734.17,6075274366.87,2841500367.29,Positive
2025-12-25,0-30 Days,2553978287.31,1713688993.14,840289294.18,Positive
2025-12-25,31-90 Days,9165501468.41,6131695863.74,3033805604.66,Positive
2025-12-25,91-180 Days,7443070212.99,4994089135.87,2448981077.12,Positive
2025-12-25,180-365 Days,17524142206.81,11748626254.91,5775515951.89,Positive
2025-12-25,1+ Years,8936084010.94,6002871643.97,2933212366.97,Positive
2025-12-26,0-30 Days,2536387105.81,1731406907.19,804980198.62,Positive
2025-12-26,31-90 Days,9131454020.35,6165988600.62,2965465419.72,Positive
2025-12-26,91-180 Days,7391999040.9,5045528241.19,2346470799.71,Positive
2025-12-26,180-365 Days,17419162575.29,11854362193.62,5564800381.66,Positive
2025-12-26,1+ Years,8863591319.44,6075886596.24,2787704723.2,Positive
2025-12-27,0-30 Days,2544491530.08,1737875779.99,806615750.09,Positive
2025-12-27,31-90 Days,9147140002.79,6178508999.58,2968631003.2,Positive
2025-12-27,91-180 Days,7415528014.56,5064308839.63,2351219174.93,Positive
2025-12-27,180-365 Days,17467527687.82,11892966757.08,5574560930.73,Positive
2025-12-27,1+ Years,8896989390.39,6102544612.36,2794444778.03,Positive
